"","WIB","HenID","RPen","DIB","CLASS","TrackingSystemID","PenID","temperature_C_avg","Treatment","tobeusedPCA","RearingPenID","InitialWeight","Treatment_encoded","perc_duration_5_Zone","perc_duration_4_Zone","perc_duration_3_Zone","perc_duration_2_Zone","perc_1_Zone_while_WG_open","nbr_stays_2_Zone_perh","nbr_stays_4_Zone_perh","nbr_stays_3_Zone_perh","nbr_stays_5_Zone_perh","nbr_stays_1_Zone_perh","in_WG_15mnAfterOpening","SleepingHeight","vertical_travel_distance_perh","avgDIB","severity","Feathers","cDIB","cDIBfact","InitialWeight_kg","PC1","PC2","PC3","cDIB2","temperature_C_avg_scale","cDIB2_scale","cDIB_scale","avgDIB_scale","InitialWeight_kg_scale","ri1_fit_marginalnull","ri2_fit_marginalnull","rr1_fit_marginalnull","rr2_fit_marginalnull","rrq1_fit_marginalnull","rrq2_fit_marginalnull","ri1_fit_marginalnull","ri2_fit_marginalnull","rr1_fit_marginalnull","rr2_fit_marginalnull","rrq1_fit_marginalnull","rrq2_fit_marginalnull"
"2058",5,"hen_107",3,32,"Other","TrackingSystem 3-5","pen5",14.5,"OFH",0,3,1160,1,27,8,21,37,13.4254385964912,2.61538461538462,1.69230769230769,2.46153846153846,1.07692307692308,2.21052631578947,1,2,7.30769230769231,34,36,52,32,32,1.16,0.294064958178006,1.61882337058019,2.34249991480498,1024,1.15154121972265,-0.308228380113505,-0.129319730756778,0.632492459303424,-0.143449771355258,-0.1285029066965,-0.131019046103703,-0.124909672614971,-0.123068704644929,-0.339520326615702,-0.33637241391784,-0.00922147618343568,0.0201145320579448,-0.0348163284546612,-0.0139290935522391,-0.0449245644192362,-0.0178078969584962
"2059",5,"hen_107",3,33,"Other","TrackingSystem 3-5","pen5",13,"OFH",0,3,1160,1,38,7,19,31,10.8205128205128,2.15384615384615,1.30769230769231,2.15384615384615,0.615384615384615,1.53846153846154,0,3,5.61538461538462,34,36,52,33,33,1.16,0.170257462838826,0.824972417234425,1.00350081353824,1089,0.679818892101072,-0.230062460845742,-0.0481651299515726,0.632492459303424,-0.143449771355258,-0.0853721279692611,-0.0878954395891619,-0.0801302916111198,-0.0783276909963965,-0.299463018743105,-0.296426238760512,0.0339093025438034,0.0632381385724863,0.00938702642831886,0.0301845583181044,-0.00039428130580563,0.0267788489612013
"2060",5,"hen_107",3,34,"Other","TrackingSystem 3-5","pen5",19.3333333333333,"OFH",0,3,1160,1,20,9,31,32,14.9956140350877,2.76923076923077,1.38461538461538,2.69230769230769,0.538461538461538,1.89473684210526,0,2,6.38461538461538,34,36,52,34,34,1.16,0.91262095060216,0.840492757365483,1.22990894967052,1156,2.67153538650326,-0.149491436369741,0.0329894708536332,0.632492459303424,-0.143449771355258,-0.144550271207184,-0.146957059243656,-0.139775820974053,-0.137922517809102,-0.362063255258843,-0.359079831893974,-0.0252688406941199,0.00417651891799166,-0.0508345290554854,-0.0300376302727909,-0.0612832874773792,-0.0340019976580397
"2061",5,"hen_107",3,35,"Other","TrackingSystem 3-5","pen5",11.6666666666667,"OFH",0,3,1160,1,41,7,17,31,7.67982456140351,1.46153846153846,1.30769230769231,1.76923076923077,0.538461538461538,0.947368421052632,0,3,4.53846153846154,34,36,52,35,35,1.16,-0.0343491550511175,0.628084972853692,0.391407422640049,1225,0.260510156437461,-0.0665153066855,0.114144071658839,0.632492459303424,-0.143449771355258,-0.0259414950413477,-0.0284446696976052,-0.0182019911948223,-0.0164509122193424,-0.239008902110192,-0.236187297817094,0.0933399354717168,0.122688908464043,0.0701632746028738,0.0908066135387798,0.0607205511187653,0.0879954586849117
"2062",6,"hen_107",3,42,"Other","TrackingSystem 3-5","pen5",7.83333333333333,"OFH",1,3,1160,1,38,8,12,39,5.85772357723577,1.71428571428571,1.42857142857143,1.78571428571429,1,1.17073170731707,0,3,5.57142857142857,34,36,52,42,42,1.16,-0.0749652412553661,1.29400785646119,0.582742756420799,1764,-0.94500245859546,0.581660546934873,0.68222627729528,0.632492459303424,-0.143449771355258,0.114154632043016,0.11182704019988,0.126476274246327,0.128127034470541,-0.0137691360603878,-0.0117531040572923,0.233436062556081,0.262960618361528,0.210809357197924,0.230993027781337,0.201277858194253,0.228665029359043
"2063",7,"hen_107",3,43,"Other","TrackingSystem 3-5","pen5",8.66666666666667,"OFH",1,3,1160,1,28,6,17,45,7.92307692307692,2,1.21428571428571,1.85714285714286,0.785714285714286,1.23076923076923,1,2,5.35714285714286,34,36,52,43,43,1.16,0.277028338096214,0.699344453639569,1.34314289520685,1849,-0.682934498805695,0.683877518285025,0.763380878100485,0.632492459303424,-0.143449771355258,0.109186295425722,0.106916792112073,0.121310268346308,0.122970990268896,0.00330305715056219,0.00520705497470496,0.228467725938786,0.258050370273721,0.205067325177034,0.225209621801503,0.195205577679333,0.22258751667192
"2064",7,"hen_107",3,44,"Other","TrackingSystem 3-5","pen5",13,"OFH",0,3,1160,1,34,6,20,36,9.35443037974684,2.21428571428571,1.28571428571429,1.85714285714286,0.785714285714286,1.67088607594937,1,1,5.85714285714286,34,36,52,44,44,1.16,0.338489563913098,0.741003439621645,1.64298349535572,1936,0.679818892101072,0.788499594843415,0.844535478905691,0.632492459303424,-0.143449771355258,0.0575005778783178,0.0553460515927034,0.0684121078599064,0.0701238315178927,-0.0250600384133042,-0.0232432925815727,0.176782008391382,0.206479629754352,0.151593138569761,0.17173510127231,0.140936263492927,0.168331673148372
"2065",7,"hen_107",3,45,"Other","TrackingSystem 3-5","pen5",12,"OFH",0,3,1160,1,37,4,18,40,11.0277777777778,1.66666666666667,1.53333333333333,2.33333333333333,0.8,2,1,1,6.26666666666667,34,36,52,45,45,1.16,0.258957327966,0.952321751084452,1.88599136700766,2025,0.365337340353356,0.895526776610044,0.925690079710897,0.632492459303424,-0.143449771355258,0.0724186976645681,0.0702998527989323,0.0833477949548655,0.0850536533455954,0.0177869444601837,0.0194739636674625,0.191700128177633,0.22143343096058,0.165952799543849,0.186037561321824,0.155115282847204,0.182475609181989
"2066",7,"hen_107",3,46,"Other","TrackingSystem 3-5","pen5",12.5,"OFH",0,3,1160,1,22,5,25,43,9.82051282051282,2.46666666666667,1.06666666666667,2.4,0.666666666666667,1.84615384615385,1,3,6,34,36,52,46,46,1.16,0.46215592384084,0.603319147974133,1.9595175891974,2116,0.522578116227214,1.00495906358491,1.0068446805161,0.632492459303424,-0.143449771355258,0.0662770708445801,0.064219961760126,0.0767172147467045,0.0784360802755767,0.0416089103804787,0.0431757571909219,0.185558501357645,0.215353539921774,0.158746193214817,0.178792626473616,0.147507540351619,0.174836258241881
"2067",7,"hen_107",3,47,"Other","TrackingSystem 3-5","pen5",12.1666666666667,"OFH",0,3,1160,1,38,6,15,38,6.16666666666667,1.6,1.86666666666667,2.13333333333333,1.13333333333333,0.972972972972973,1,3,6.4,34,36,52,47,47,1.16,-0.169374511301505,1.74434909301171,1.26927639897433,2209,0.417750932311319,1.11679645576802,1.08799928132131,0.632492459303424,-0.143449771355258,0.069009604129536,0.0670043120272319,0.0790472357325627,0.0807721185680795,0.0772178431394746,0.0786563058286207,0.1882910346426,0.21813789018888,0.160500188079803,0.180501302987929,0.148925019798063,0.176207838167863
"2068",7,"hen_107",3,48,"Other","TrackingSystem 3-5","pen5",10.6666666666667,"OFH",0,3,1160,1,37,7,12,39,10.3859649122807,1.8,1.6,1.73333333333333,1,1.73684210526316,1,3,5.46666666666667,34,36,52,48,48,1.16,-0.387729646076577,1.30231121717573,1.97713174897646,2304,-0.0539713953102546,1.23103895315937,1.16915388212651,0.632492459303424,-0.143449771355258,0.0848925699067489,0.0829240369646724,0.0946988391263183,0.0964190548317114,0.129015454707443,0.130314783557676,0.204174000419813,0.234057615126321,0.175575765352688,0.195520877473372,0.16376943315681,0.190989522937053
"2069",7,"hen_107",3,49,"Other","TrackingSystem 3-5","pen5",9.33333333333333,"OFH",0,3,1160,1,26,5,22,44,8.44444444444444,1.66666666666667,1,1.53333333333333,0.6,1.66666666666667,1,1,4.13333333333333,34,36,52,49,49,1.16,0.338511762765378,0.0787787709660189,1.47214395213912,2401,-0.473280130973887,1.34768655575895,1.25030848293172,0.632492459303424,-0.143449771355258,0.0968208786269709,0.0948946031147624,0.106228100072463,0.107947742632047,0.179394897203301,0.180554494469623,0.216102309140035,0.246028181276411,0.186529000177961,0.206422203495518,0.174433932546776,0.201584616640985
"2070",8,"hen_107",3,50,"Other","TrackingSystem 3-5","pen5",10.6666666666667,"OFH",1,3,1160,1,33,6,18,38,8.56962025316456,1.93333333333333,1.53333333333333,1.8,0.8,2.12658227848101,0,3,5.2,34,36,52,50,50,1.16,-0.025781435391903,0.99488359755655,1.34473350182353,2500,-0.0539713953102546,1.46673926356677,1.33146308373693,0.632492459303424,-0.143449771355258,0.0727224873853624,0.0708825102443424,0.080927659466916,0.0826785324045385,0.195343330850018,0.196381633736084,0.192003917898427,0.222016088405991,0.160652533451543,0.18052563148982,0.147905678190931,0.174999314451283
"2071",8,"hen_107",3,51,"Other","TrackingSystem 3-5","pen5",8.66666666666667,"OFH",0,3,1160,1,37,5,18,37,6.87179487179487,1.86666666666667,0.933333333333333,1.46666666666667,0.533333333333333,1.84615384615385,0,3,4,34,36,52,51,51,1.16,-0.0241117129899847,0.161048929426989,1.04978593977112,2601,-0.682934498805695,1.58819707658284,1.41261768454213,0.632492459303424,-0.143449771355258,0.089570299153538,0.0877681589129945,0.0972951791594683,0.0990425831040996,0.256091571112467,0.256981332945161,0.208851729666602,0.238901737074643,0.176444027023224,0.196262320411192,0.163415485554147,0.190418747956046
"2072",8,"hen_107",3,52,"Other","TrackingSystem 3-5","pen5",5.5,"OFH",0,3,1160,1,39,6,11,43,3.76495726495726,1.53333333333333,1.6,1.93333333333333,0.933333333333333,0.923076923076923,0,1,5.66666666666667,34,36,52,52,52,1.16,0.362376622421777,1.15794293472204,0.0764831516062846,2704,-1.6787927460068,1.71205999480714,1.49377228534734,0.632492459303424,-0.143449771355258,0.119568543413969,0.11778918225198,0.126984281259917,0.128717531774789,0.333028490183887,0.333758961245593,0.238849973927034,0.268922760413628,0.205557103002801,0.225309907303691,0.192352226829664,0.219248286304017
"2073",8,"hen_107",3,53,"Other","TrackingSystem 3-5","pen5",4,"OFH",0,3,1160,1,30,7,19,39,11.0617283950617,1.93333333333333,1.73333333333333,2.2,0.933333333333333,1.33333333333333,0,1,6.26666666666667,34,36,52,53,53,1.16,0.553484363973954,1.32026346295858,0.620994529914481,2809,-2.15051507362837,1.83832801823968,1.57492688615254,0.632492459303424,-0.143449771355258,0.126368904874507,0.12464094666372,0.132926625450307,0.134666442243453,0.388739536316979,0.389321539831891,0.245650335387571,0.275774524825368,0.21092342107232,0.230631455994167,0.197301350270183,0.224094950689705
"2074",8,"hen_107",3,54,"Other","TrackingSystem 3-5","pen5",5.33333333333333,"OFH",0,3,1160,1,42,5,12,36,11.2427983539095,2.53333333333333,1.46666666666667,2,0.733333333333333,2.66666666666667,1,1,5.66666666666667,34,36,52,54,54,1.16,0.0701597362131953,0.771091747034454,2.52125500053198,2916,-1.73120633796475,1.96700114688046,1.65608148695775,0.632492459303424,-0.143449771355258,0.0950044301795585,0.0933744853727403,0.0998587774820691,0.101638811379972,0.407818717615796,0.408271959784148,0.214285860692623,0.244508063534389,0.177279546983211,0.196976463352496,0.162856863979756,0.189561632193201
"2075",2,"hen_109",3,11,"MEXP","TrackingSystem 3-5","pen5",11.5,"OFH",1,3,1130,1,100,0,0,0,0,0,0,0,0.1,0,0,3,0,34,40,69,11,11,1.13,-1.61343583401037,-1.25557536310364,-0.448008131737884,121,0.208096564479498,-1.39413338163335,-1.8335663476661,0.632492459303424,-0.625228602782009,-1.15165459238949,-1.14927419724308,-0.423097919728743,-0.413700403854769,-1.62206177789297,-1.62260226824127,-0.645428772157441,-0.659328797578966,-0.693750719801281,-0.700641669256505,-0.677872378957899,-0.699449818140499
"2076",3,"hen_109",3,16,"MEXP","TrackingSystem 3-5","pen5",7.83333333333333,"OFH",1,3,1130,1,59,3,7,30,0,0.5,0.3,0.7,0.2,0,0,3,1.8,34,40,69,16,16,1.13,-0.530265175015968,-0.787912826411055,-0.603159441804394,256,-0.94500245859546,-1.23178878007723,-1.42779334364007,0.632492459303424,-0.625228602782009,-0.812608349190548,-0.81048294837291,-0.235924179916454,-0.227525118856388,-0.777946604162397,-0.779297380468506,-0.306382528958497,-0.320537548708793,-0.338409304482026,-0.345919715799384,-0.317830142602525,-0.338341201992304
"2077",3,"hen_109",3,17,"MEXP","TrackingSystem 3-5","pen5",10.5,"OFH",0,3,1130,1,100,0,0,0,0,0,0,0,0.0909090909090909,0,0,3,0,34,40,69,17,17,1.13,-1.61020735602257,-1.26476185586432,-0.449444396180181,289,-0.106384987268218,-1.19210454414129,-1.34663874283487,0.632492459303424,-0.625228602782009,-0.793866641491346,-0.791731035231391,-0.248796995857562,-0.240553200741475,-0.678840522442282,-0.680300721372123,-0.287640821259294,-0.301785635567275,-0.317648585321741,-0.325238463992724,-0.296656331379147,-0.316952065559355
"2078",3,"hen_109",3,18,"MEXP","TrackingSystem 3-5","pen5",9.83333333333333,"OFH",0,3,1130,1,100,0,0,0,0,0,0,0,0.0909090909090909,0,0,3,0,34,40,69,18,18,1.13,-1.61020735602257,-1.26476185586432,-0.449444396180181,324,-0.316039355100029,-1.15001520299711,-1.26548414202966,0.632492459303424,-0.625228602782009,-0.73417873078236,-0.732081380550801,-0.220001851500572,-0.211948021699494,-0.543990484662541,-0.545576570468436,-0.227952910550308,-0.242135980886685,-0.255219905863358,-0.262923951258994,-0.233444458436709,-0.253558193431941
"2079",3,"hen_109",3,19,"MEXP","TrackingSystem 3-5","pen5",10.5,"OFH",0,3,1130,1,69,7,4,19,4.69590643274854,0.454545454545454,0.818181818181818,0.727272727272727,0.454545454545454,0.421052631578947,0,3,2.18181818181818,34,40,69,19,19,1.13,-1.00814598484706,0.0217117557782745,-0.0674039235870894,361,-0.106384987268218,-1.10552075664469,-1.18432954122445,0.632492459303424,-0.625228602782009,-0.693412430485956,-0.691329851433036,-0.210592483839763,-0.202711594250931,-0.43502045840696,-0.436713363437074,-0.187186610253904,-0.20138445176892,-0.212177003101157,-0.219978190118684,-0.189818491358999,-0.209748021289694
"2080",3,"hen_109",3,20,"MEXP","TrackingSystem 3-5","pen5",11,"OFH",0,3,1130,1,36,17,17,28,4.84567901234568,0.818181818181818,0.818181818181818,1.18181818181818,0.272727272727273,0.444444444444444,1,2,2.81818181818182,34,40,69,20,20,1.13,-0.173483311517582,0.0591496771778795,0.404493166115846,400,0.0508557886056402,-1.05862120508403,-1.10317494041925,0.632492459303424,-0.625228602782009,-0.652324514859232,-0.6502563477382,-0.200944477412689,-0.193236128657058,-0.332122739809325,-0.333914817381016,-0.14609869462718,-0.160310948074084,-0.16889546157269,-0.176793390833063,-0.145970726279799,-0.165725266235589
"2081",3,"hen_109",3,21,"MEXP","TrackingSystem 3-5","pen5",12.1666666666667,"OFH",0,3,1130,1,10,12,24,51,6.85119047619048,1.09090909090909,1,1.36363636363636,0.272727272727273,1.07142857142857,0,2,3.18181818181818,34,40,69,21,21,1.13,0.583892702505116,-0.0733936751537289,0.0518465527011643,441,0.417750932311319,-1.00931654831513,-1.02202033961404,0.632492459303424,-0.625228602782009,-0.621605664870466,-0.619538702877347,-0.201960285254042,-0.194414841439391,-0.246301608795309,-0.248178867243051,-0.115379844638415,-0.129593303213231,-0.13627773431265,-0.144262769923648,-0.112905443124787,-0.132487863212418
"2082",4,"hen_109",3,22,"MEXP","TrackingSystem 3-5","pen5",15.1666666666667,"OFH",1,3,1130,1,15,11,25,49,0,0.818181818181818,0.909090909090909,1.63636363636364,0.0909090909090909,0,0,3,3.36363636363636,34,40,69,22,22,1.13,0.678070709568813,-0.174043415869355,-0.894454772099741,484,1.36119558755447,-0.957606786337998,-0.940865738808836,0.632492459303424,-0.625228602782009,-0.616222833875251,-0.61412588362595,-0.228903341612393,-0.221498235728052,-0.192963057260861,-0.194902621943087,-0.109997013643199,-0.124180483961833,-0.129587255569607,-0.137636830520561,-0.106028633789907,-0.125432921140088
"2083",4,"hen_109",3,24,"MEXP","TrackingSystem 3-5","pen5",12.6666666666667,"OFH",0,3,1130,1,38,23,11,28,0,0.5,0.75,0.833333333333333,0.333333333333333,0,0,2,2.33333333333333,34,40,69,24,24,1.13,-0.189341114015766,0.253987227355217,-0.93851212410486,576,0.574991708185177,-0.84697194675901,-0.778556537198425,0.632492459303424,-0.625228602782009,-0.501861788598373,-0.499827120645837,-0.177409988897246,-0.170373031262895,0.00113821012069565,-0.000963938818270337,0.00436403163367804,-0.00988172098172068,-0.0108268326516746,-0.0190929586719085,0.0140314661708141,-0.00510511280905874
"2084",4,"hen_109",3,25,"MEXP","TrackingSystem 3-5","pen5",14.1666666666667,"OFH",0,3,1130,1,6,22,22,45,14.5611111111111,1.5,1.5,2.25,0.166666666666667,1.4,0,2,4.75,34,40,69,25,25,1.13,0.75569907784773,0.744175811563211,0.507872252756946,625,1.04671403580675,-0.788046869157158,-0.697401936393219,0.632492459303424,-0.625228602782009,-0.48268529445026,-0.480634977569965,-0.190554185315169,-0.183667451289808,0.0494649745921227,0.047315845487136,0.0235405257817915,0.00931042209415129,0.00966250603179603,0.00132195499292641,0.0347788054209742,0.015785099930194
"2085",4,"hen_109",3,26,"MEXP","TrackingSystem 3-5","pen5",14.3333333333333,"OFH",0,3,1130,1,2,21,21,35,42.5092592592593,1.75,1.08333333333333,1.66666666666667,0.166666666666667,1.66666666666667,1,2,3.83333333333333,34,40,69,26,26,1.13,0.0690640591129408,0.258245438332847,2.56754415917887,676,1.09912762776468,-0.726716686347067,-0.616247335588013,0.632492459303424,-0.625228602782009,-0.448220231616234,-0.446171893141548,-0.188196308718255,-0.181472330041288,0.107125423301554,0.104928077737149,0.0580055886158179,0.0437735065225685,0.0456539177301028,0.0372264099331936,0.0711539345685718,0.0522850045012132
"2086",4,"hen_109",3,27,"MEXP","TrackingSystem 3-5","pen5",5.16666666666667,"OFH",0,3,1130,1,0,15,32,40,24.0598290598291,2,0.833333333333333,1.75,0.166666666666667,1.53846153846154,1,2,3.83333333333333,34,40,69,27,27,1.13,0.614957915333429,-0.142448779935448,1.83359787313167,729,-1.7836199299227,-0.662981398328737,-0.535092734782807,0.632492459303424,-0.625228602782009,-0.295836062800812,-0.29393066661448,-0.0656728099734571,-0.0592127889107898,0.279760643535481,0.277452933382562,0.210389757431239,0.196014733049636,0.201810951576294,0.19319528475544,0.228797940900099,0.209974776354793
"2087",4,"hen_109",3,28,"MEXP","TrackingSystem 3-5","pen5",10.1666666666667,"OFH",0,3,1130,1,1,15,14,64,11.4537037037037,1.08333333333333,0.75,1,0.25,1,1,2,2.5,34,40,69,28,28,1.13,0.328210967876362,-0.323220583189749,0.937633119606024,784,-0.211212171184112,-0.596841005102169,-0.453938133977602,0.632492459303424,-0.625228602782009,-0.327009991309479,-0.325026200180451,-0.130432864659108,-0.124077533805049,0.257049941389828,0.254748647036663,0.179215828922573,0.164919199483666,0.170684431992035,0.162039873552929,0.197390130511481,0.178712650104221
"2088",5,"hen_109",3,29,"MEXP","TrackingSystem 3-5","pen5",11.8333333333333,"OFH",1,3,1130,1,65,12,12,11,0,0.166666666666667,0.333333333333333,0.416666666666667,0.333333333333333,0,0,3,1.41666666666667,34,40,69,29,29,1.13,-0.924999764743553,-0.345443911526472,-0.663629156764238,841,0.312923748395393,-0.528295506667361,-0.372783533172396,0.632492459303424,-0.625228602782009,-0.317237716808361,-0.315223992207349,-0.153524959046661,-0.147309017772237,0.270083195303803,0.26777185249807,0.188988103423691,0.174721407456768,0.181225872705876,0.172517723277488,0.208020381841924,0.189455259548114
"2089",5,"hen_109",3,30,"MEXP","TrackingSystem 3-5","pen5",11.8333333333333,"OFH",0,3,1130,1,70,9,5,16,0,0.333333333333333,0.5,0.583333333333333,0.333333333333333,0,0,2,1.75,34,40,69,30,30,1.13,-0.768753449320493,-0.343180849635994,-0.70180501728379,900,0.312923748395393,-0.457344903024315,-0.29162893236719,0.632492459303424,-0.625228602782009,-0.28790060123402,-0.285879709517282,-0.156753999205502,-0.150693673855389,0.296851845426051,0.294526679881198,0.218325218998032,0.204065690146834,0.211630367648428,0.202842400886084,0.238680135040074,0.220206734800889
"2090",5,"hen_109",3,31,"MEXP","TrackingSystem 3-5","pen5",15.6666666666667,"OFH",0,3,1130,1,0,16,20,63,1.05263157894737,1,0.692307692307692,1.53846153846154,0.0769230769230769,0.157894736842105,0,1,3.15384615384615,34,40,69,31,31,1.13,1.20847020140498,-0.396496312638176,-1.04694119697452,961,1.51843636342832,-0.38398919417303,-0.210474331561984,0.632492459303424,-0.625228602782009,-0.3095571389771,-0.3074670526232,-0.212076175164603,-0.206126731096507,0.264727644247106,0.262426758563624,0.196668681254951,0.182478347040917,0.18994172679072,0.181118677336714,0.216741142596465,0.198380705240122
"2091",5,"hen_109",3,32,"MEXP","TrackingSystem 3-5","pen5",14.5,"OFH",0,3,1130,1,9,0,12,69,18.7236842105263,1.61538461538462,0,1,0.153846153846154,1.42105263157895,0,3,2.30769230769231,34,40,69,32,32,1.13,0.371805816085328,-1.33443797931397,1.00289601162526,1024,1.15154121972265,-0.308228380113505,-0.129319730756778,0.632492459303424,-0.625228602782009,-0.268886111773837,-0.266800987367939,-0.20392548475622,-0.198140094367524,0.290355958979143,0.288050198938939,0.237339708458214,0.223144412296178,0.231725952300497,0.222814647757445,0.258848771723271,0.240555281259404
"2092",5,"hen_109",3,33,"MEXP","TrackingSystem 3-5","pen5",13,"OFH",0,3,1130,1,11,0,44,25,39.9102564102564,3.53846153846154,0.0769230769230769,2.46153846153846,0.307692307692308,2.46153846153846,1,1,5.69230769230769,34,40,69,33,33,1.13,1.05129214312594,-0.791814216557908,3.27636676560526,1089,0.679818892101072,-0.230062460845742,-0.0481651299515726,0.632492459303424,-0.625228602782009,-0.225755333046598,-0.223677380853397,-0.193355664974633,-0.187735776188928,0.31211282203837,0.30980856532751,0.280470487185453,0.266268018810719,0.275929307183477,0.266928299627789,0.303379054836702,0.285142027179101
"2093",5,"hen_109",3,34,"MEXP","TrackingSystem 3-5","pen5",19.3333333333333,"OFH",0,3,1130,1,9,0,32,39,41.8815789473684,2.84615384615385,0.0769230769230769,1.92307692307692,0.0769230769230769,2.36842105263158,1,1,3.84615384615385,34,40,69,34,34,1.13,0.734438104373077,-1.28538604981843,3.18196636383915,1156,2.67153538650326,-0.149491436369741,0.0329894708536332,0.632492459303424,-0.625228602782009,-0.284933476284522,-0.282739000507892,-0.28721075555983,-0.281667298471571,0.222156290153159,0.219922095289982,0.22129234394753,0.207206399156225,0.215707751699672,0.206706111036894,0.242490048665128,0.22436118055986
"2094",5,"hen_109",3,35,"MEXP","TrackingSystem 3-5","pen5",11.6666666666667,"OFH",0,3,1130,1,17,0,35,31,35.7894736842105,4.15384615384615,0,2.84615384615385,0.230769230769231,2.84210526315789,1,1,6.46153846153846,34,40,69,35,35,1.13,1.20161652850209,-0.789710679606489,3.50030055064158,1225,0.260510156437461,-0.0665153066855,0.114144071658839,0.632492459303424,-0.625228602782009,-0.166324700118685,-0.16422661096184,-0.199846487002864,-0.194532388351748,0.308798497376233,0.306536684327487,0.339901120113367,0.325718788702276,0.336705555358032,0.327550354848464,0.364493887261273,0.346358636902812
"2095",6,"hen_109",3,42,"MEXP","TrackingSystem 3-5","pen5",7.83333333333333,"OFH",1,3,1130,1,43,6,35,16,1,0.785714285714286,0.428571428571429,0.857142857142857,0.5,0.146341463414634,0,1,3,34,40,69,42,42,1.13,0.255559630808101,-0.384263913106689,-0.774220715839455,1764,-0.94500245859546,0.581660546934873,0.68222627729528,0.632492459303424,-0.625228602782009,-0.026228573034321,-0.0239549010643555,-0.294635150117565,-0.290311309951426,0.0255894263760764,0.0237633550230079,0.479997247197731,0.465990498599761,0.477351637953082,0.467736769091022,0.50505119433676,0.487028207576943
"2096",7,"hen_109",3,43,"MEXP","TrackingSystem 3-5","pen5",8.66666666666667,"OFH",1,3,1130,1,61,6,22,9,2.79487179487179,0.785714285714286,0.714285714285714,0.928571428571429,0.714285714285714,0.153846153846154,0,1,3.78571428571429,34,40,69,43,43,1.13,-0.23570249164842,0.207047499636197,-0.548659438011402,1849,-0.682934498805695,0.683877518285025,0.763380878100485,0.632492459303424,-0.625228602782009,-0.0311969096516157,-0.0288651491521628,-0.334010717239848,-0.329804049623008,-0.0661973307873851,-0.0679149760668431,0.475028910580436,0.461080250511954,0.471609605932192,0.461953363111188,0.498978913821841,0.48095069488982
"2097",7,"hen_109",3,44,"MEXP","TrackingSystem 3-5","pen5",13,"OFH",0,3,1130,1,62,6,20,10,4.86075949367089,1,0.642857142857143,0.857142857142857,0.714285714285714,0.607594936708861,1,3,3.57142857142857,34,40,69,44,44,1.13,-0.855841020099704,0.229049036561759,0.926280461058262,1936,0.679818892101072,0.788499594843415,0.844535478905691,0.632492459303424,-0.625228602782009,-0.0828826271990195,-0.080435889671532,-0.421118438948514,-0.416987903843948,-0.212475227281767,-0.214048881880278,0.423343193033032,0.409509509992585,0.418135419324919,0.408478842581995,0.444709599635434,0.426694851366273
"2098",7,"hen_109",3,45,"MEXP","TrackingSystem 3-5","pen5",12,"OFH",0,3,1130,1,62,5,22,11,0,0.666666666666667,0.6,0.666666666666667,0.733333333333333,0,0,3,3.6,34,40,69,45,45,1.13,-0.607849492089693,0.211624631331809,-0.52652944865202,2025,0.365337340353356,0.895526776610044,0.925690079710897,0.632492459303424,-0.625228602782009,-0.0679645074127691,-0.065482088465303,-0.440392313075819,-0.436394777486183,-0.296598895894898,-0.298060252023708,0.438261312819282,0.424463311198813,0.432495080299007,0.422781302631508,0.458888618989712,0.440838787399889
"2099",7,"hen_109",3,46,"MEXP","TrackingSystem 3-5","pen5",12.5,"OFH",0,3,1130,1,44,5,31,17,8.52136752136752,1.46666666666667,0.733333333333333,1.2,0.733333333333333,1.07692307692308,1,3,4.53333333333333,34,40,69,46,46,1.13,-0.341534120097131,0.301447456114247,1.34964247977259,2116,0.522578116227214,1.00495906358491,1.0068446805161,0.632492459303424,-0.625228602782009,-0.0741061342327572,-0.0715619795041093,-0.481232454506244,-0.477349046026139,-0.408803432017327,-0.410132153028024,0.432119685999294,0.418383420160007,0.425288473969974,0.4155363677833,0.451280876494126,0.433199436459781
"2100",7,"hen_109",3,47,"MEXP","TrackingSystem 3-5","pen5",12.1666666666667,"OFH",0,3,1130,1,55,6,25,12,2.85585585585586,1.06666666666667,0.533333333333333,0.933333333333333,0.466666666666667,0.648648648648649,0,3,3.06666666666667,34,40,69,47,47,1.13,-0.405117247897484,-0.146765124685655,0.00105277849993293,2209,0.417750932311319,1.11679645576802,1.08799928132131,0.632492459303424,-0.625228602782009,-0.0713736009478012,-0.0687776292370035,-0.513111994742651,-0.509349703203573,-0.518276851857159,-0.51947036705341,0.43485221928425,0.421167770427113,0.427042468834961,0.417245044297614,0.452698355940571,0.434571016385763
"2101",7,"hen_109",3,48,"MEXP","TrackingSystem 3-5","pen5",10.6666666666667,"OFH",0,3,1130,1,80,5,8,7,0.719298245614035,0.4,0.6,0.4,0.6,0.157894736842105,0,3,2.13333333333333,34,40,69,48,48,1.13,-1.20888253978855,-0.0243559941849109,-0.322794198643091,2304,-0.0539713953102546,1.23103895315937,1.16915388212651,0.632492459303424,-0.625228602782009,-0.0554906351705883,-0.052857904299563,-0.531669952571159,-0.528039462409879,-0.620617443444123,-0.621675720122747,0.450735185061463,0.437087495364554,0.442118046107846,0.432264618783056,0.467542769299317,0.449352701154953
