TrackingSystemID,level,DOA,WOA,DIB,FoodPenID,BS_type,Treatment,CLASS,PenID,temperature_C_avg,HenID,across_context,KBF_interp,weight_interp,WentinWG,mid_cum_Z4_h_Morning,Sleeping_Uppest,vertical_travel_distance_fulllight_perinsideh,food_sameDurTiming_r50_final,food_sameDurTiming_r50_AB_final,food_sameDurTiming_r50_AP_final
TrackingSystem 10-12,2021-05-02,333,48,215,FoodPenID9-12,time,TRAN,REXP,pen12,7.833333333333333,hen_196,0,30.23076923076923,1757.453846153846,0,4.225277777777778,1,6.696730552423901,-0.27,0.15,-0.29
TrackingSystem 10-12,2021-05-07,338,49,220,FoodPenID9-12,TypicalVaccinationDay,TRAN,REXP,pen12,9.666666666666666,hen_196,0,31.28846153846154,1759.4923076923076,1,4.070277777777777,0,5.617847647670789,0.29,0.31,0.09
TrackingSystem 10-12,2021-05-09,340,49,222,FoodPenID9-12,time,TRAN,REXP,pen12,21.666666666666668,hen_196,0,31.71153846153846,1760.3076923076924,1,4.098055555555556,1,5.996049114924275,-0.13,0.14,0.04
TrackingSystem 10-12,2021-05-16,347,50,229,FoodPenID9-12,time,TRAN,REXP,pen12,10.5,hen_196,0,33.19230769230769,1763.1615384615384,1,4.573611111111111,1,5.641878332664411,0.18,-0.31,-0.02
TrackingSystem 10-12,2021-05-23,354,51,236,FoodPenID9-12,time,TRAN,REXP,pen12,15.0,hen_196,0,34.67307692307692,1766.0153846153846,1,5.801666666666667,1,4.839583458737134,0.25,-0.15,-0.09
TrackingSystem 10-12,2021-05-30,361,52,243,FoodPenID9-12,time,TRAN,REXP,pen12,19.0,hen_196,0,36.15384615384615,1768.8692307692309,1,5.955555555555556,1,5.112184038625391,0.11,-0.31,-0.18
TrackingSystem 10-12,2021-06-06,368,53,250,FoodPenID9-12,time,TRAN,REXP,pen12,19.333333333333332,hen_196,0,37.63461538461539,1771.7230769230769,1,6.059722222222223,1,5.818550036025159,0.35,-0.2,-0.16
TrackingSystem 10-12,2021-07-04,396,57,278,FoodPenID9-12,LP10,TRAN,REXP,pen12,18.666666666666668,hen_196,0,43.55769230769231,1783.1384615384616,1,5.610555555555555,1,5.935451959935699,0.4,-0.41,-0.38
TrackingSystem 10-12,2021-07-11,403,58,285,FoodPenID9-12,LP10,TRAN,REXP,pen12,21.333333333333332,hen_196,0,45.03846153846153,1785.9923076923078,1,5.418888888888889,0,4.956562209121937,0.04,-0.45,0.05
TrackingSystem 10-12,2021-07-18,410,59,292,FoodPenID9-12,LP10,TRAN,REXP,pen12,24.0,hen_196,1,46.51923076923077,1788.8461538461538,1,5.202222222222222,1,5.480507968319427,0.34,0.04,-0.15
TrackingSystem 10-12,2020-11-29,179,26,61,FoodPenID9-12,LP2,TRAN,REXP,pen12,2.1666666666666665,hen_197,1,0.0,1682.4942857142858,0,4.319722222222223,1,1.217587373167982,0.21,-0.04,0.25
TrackingSystem 10-12,2020-12-06,186,27,68,FoodPenID9-12,LP2,TRAN,REXP,pen12,2.1666666666666665,hen_197,0,0.0,1688.9042857142856,1,4.573055555555555,1,2.044912333850873,-0.01,0.23,0.26
TrackingSystem 10-12,2020-12-13,193,28,75,FoodPenID9-12,LP2,TRAN,REXP,pen12,5.833333333333333,hen_197,0,0.0,1695.3142857142857,1,4.451666666666666,1,1.9011693700490384,0.28,0.16,0.5
TrackingSystem 10-12,2020-12-20,200,29,82,FoodPenID9-12,time,TRAN,REXP,pen12,5.5,hen_197,0,0.0,1701.7242857142858,1,4.832777777777778,1,1.9254646520601328,0.46,0.32,0.08
TrackingSystem 10-12,2020-12-27,207,30,89,FoodPenID9-12,cold,TRAN,REXP,pen12,-2.0,hen_197,1,0.0,1708.1342857142856,0,4.548888888888889,1,2.435174746335964,-0.1,-0.34,0.16
TrackingSystem 10-12,2020-12-30,210,30,92,FoodPenID9-12,TypicalVaccinationDay,TRAN,REXP,pen12,2.1666666666666665,hen_197,0,0.0,1710.8814285714286,0,4.571666666666667,1,1.758737316798196,-0.03,-0.05,-0.05
TrackingSystem 10-12,2021-01-03,214,31,96,FoodPenID9-12,time,TRAN,REXP,pen12,0.8333333333333334,hen_197,0,0.0,1714.5442857142857,0,4.280555555555556,1,1.758737316798196,-0.11,-0.06,0.21
TrackingSystem 10-12,2021-01-05,216,31,98,FoodPenID9-12,cold,TRAN,REXP,pen12,-1.0,hen_197,0,1.0714285714285714,1716.375714285714,0,4.471666666666667,1,2.1645997745208567,0.13,-0.16,0.35
TrackingSystem 10-12,2021-01-09,220,32,102,FoodPenID9-12,cold,TRAN,REXP,pen12,-1.3333333333333333,hen_197,0,5.357142857142857,1720.0385714285717,0,4.538333333333334,1,1.758737316798196,0.23,0.34,0.11
TrackingSystem 10-12,2021-01-17,228,33,110,FoodPenID9-12,time,TRAN,REXP,pen12,1.8333333333333333,hen_197,0,13.928571428571429,1727.3642857142856,1,4.527777777777778,1,3.257857129390472,0.09,0.33,0.07
TrackingSystem 10-12,2021-01-24,235,34,117,FoodPenID9-12,time,TRAN,REXP,pen12,3.5,hen_197,0,21.428571428571427,1733.7742857142855,1,4.524166666666666,1,2.3462209358047885,0.27,-0.45,0.08
TrackingSystem 10-12,2021-01-31,242,35,124,FoodPenID9-12,time,TRAN,REXP,pen12,7.0,hen_197,0,28.928571428571427,1740.1842857142856,1,5.453888888888889,1,1.7883413897858194,0.46,-0.09,0.26
TrackingSystem 10-12,2021-02-07,249,36,131,FoodPenID9-12,time,TRAN,REXP,pen12,6.166666666666667,hen_197,0,29.485714285714288,1745.7114285714283,1,4.269444444444444,1,3.2048924928876934,0.43,0.2,0.45
TrackingSystem 10-12,2021-02-21,263,38,145,FoodPenID9-12,time,TRAN,REXP,pen12,13.0,hen_197,0,28.285714285714285,1756.4714285714283,0,5.164722222222222,0,3.2468996617812853,0.38,0.09,0.4
TrackingSystem 10-12,2021-02-28,270,39,152,FoodPenID9-12,time,TRAN,REXP,pen12,6.166666666666667,hen_197,0,27.685714285714287,1761.8514285714286,1,4.187777777777778,1,2.3099569713897488,0.38,-0.12,0.38
TrackingSystem 10-12,2021-03-07,277,40,159,FoodPenID9-12,time,TRAN,REXP,pen12,8.833333333333334,hen_197,0,27.085714285714285,1767.2314285714283,0,5.863611111111111,1,3.99098083427283,0.23,-0.19,0.16
TrackingSystem 10-12,2021-03-09,279,40,161,FoodPenID9-12,TypicalVaccinationDay,TRAN,REXP,pen12,7.166666666666667,hen_197,1,26.914285714285715,1768.7685714285717,0,5.315277777777778,1,5.140924464487035,0.17,0.06,-0.22
TrackingSystem 10-12,2021-03-14,284,41,166,FoodPenID9-12,time,TRAN,REXP,pen12,3.3333333333333335,hen_197,0,26.485714285714288,1772.6114285714286,1,5.281111111111111,1,2.035776893932254,0.41,-0.55,0.18
TrackingSystem 10-12,2021-03-21,291,42,173,FoodPenID9-12,time,TRAN,REXP,pen12,5.333333333333333,hen_197,0,25.88571428571429,1777.9914285714283,1,4.615277777777777,1,4.497274379164143,0.37,0.12,0.17
TrackingSystem 10-12,2021-04-04,305,44,187,FoodPenID9-12,time,TRAN,REXP,pen12,11.166666666666666,hen_197,0,24.685714285714287,1788.7514285714287,1,5.025555555555556,1,2.877150251179784,0.27,-0.27,0.56
TrackingSystem 10-12,2021-04-11,312,45,194,FoodPenID9-12,time,TRAN,REXP,pen12,16.166666666666668,hen_197,0,24.085714285714285,1794.1314285714286,1,5.002222222222223,1,2.17547305208294,-0.03,0.03,0.54
TrackingSystem 10-12,2021-04-18,319,46,201,FoodPenID9-12,time,TRAN,REXP,pen12,8.833333333333334,hen_197,0,25.03846153846154,1798.171153846154,1,4.908055555555555,1,2.820542954518745,0.24,-0.32,0.41
TrackingSystem 10-12,2021-04-25,326,47,208,FoodPenID9-12,time,TRAN,REXP,pen12,18.833333333333332,hen_197,0,26.25,1801.9875,1,4.265000000000001,1,2.865101472343812,0.02,-0.1,-0.44
TrackingSystem 10-12,2021-05-02,333,48,215,FoodPenID9-12,time,TRAN,REXP,pen12,7.833333333333333,hen_197,0,27.46153846153846,1805.8038461538465,1,7.670833333333333,1,4.220079410096426,0.21,0.11,-0.61
TrackingSystem 10-12,2021-05-07,338,49,220,FoodPenID9-12,TypicalVaccinationDay,TRAN,REXP,pen12,9.666666666666666,hen_197,0,28.32692307692308,1808.529807692308,0,7.311666666666666,1,2.435174746335964,0.29,0.07,0.3
TrackingSystem 10-12,2021-05-09,340,49,222,FoodPenID9-12,time,TRAN,REXP,pen12,21.666666666666668,hen_197,0,28.673076923076923,1809.6201923076924,1,6.198055555555555,1,4.124026271574767,0.09,0.22,-0.24
TrackingSystem 10-12,2021-05-16,347,50,229,FoodPenID9-12,time,TRAN,REXP,pen12,10.5,hen_197,0,29.884615384615383,1813.4365384615385,1,4.399722222222222,1,3.011006139867318,0.29,-0.05,0.24
TrackingSystem 10-12,2021-05-23,354,51,236,FoodPenID9-12,time,TRAN,REXP,pen12,15.0,hen_197,0,31.096153846153847,1817.2528846153848,1,4.952222222222222,1,2.558786945448084,0.52,-0.05,0.26
TrackingSystem 10-12,2021-05-30,361,52,243,FoodPenID9-12,time,TRAN,REXP,pen12,19.0,hen_197,0,32.30769230769231,1821.069230769231,1,5.0727777777777785,1,2.699396187694858,0.52,-0.25,0.27
TrackingSystem 10-12,2021-06-06,368,53,250,FoodPenID9-12,time,TRAN,REXP,pen12,19.333333333333332,hen_197,0,33.51923076923077,1824.885576923077,1,5.468888888888889,1,1.680901149783078,0.34,0.04,0.31
TrackingSystem 10-12,2021-07-04,396,57,278,FoodPenID9-12,LP10,TRAN,REXP,pen12,18.666666666666668,hen_197,0,38.36538461538461,1840.1509615384607,0,4.943055555555556,1,1.8940248027057496,-0.48,-0.23,0.29
TrackingSystem 10-12,2021-07-11,403,58,285,FoodPenID9-12,LP10,TRAN,REXP,pen12,21.333333333333332,hen_197,0,39.57692307692308,1843.967307692308,1,5.290277777777778,1,2.1863731258303285,0.49,0.25,0.48
TrackingSystem 10-12,2021-07-18,410,59,292,FoodPenID9-12,LP10,TRAN,REXP,pen12,24.0,hen_197,1,40.78846153846153,1847.7836538461536,1,4.885,1,2.3931958158177733,0.43,0.19,0.1
TrackingSystem 10-12,2020-11-29,179,26,61,FoodPenID9-12,LP2,TRAN,REXP,pen12,2.1666666666666665,hen_199,1,5.142857142857142,1763.56,0,4.051666666666667,1,0.5411499436302142,0.07,0.08,0.08
TrackingSystem 10-12,2020-12-06,186,27,68,FoodPenID9-12,LP2,TRAN,REXP,pen12,2.1666666666666665,hen_199,0,11.142857142857142,1772.38,1,4.126111111111111,1,0.9586305278174038,-0.19,0.09,0.07
TrackingSystem 10-12,2020-12-13,193,28,75,FoodPenID9-12,LP2,TRAN,REXP,pen12,5.833333333333333,hen_199,0,17.142857142857142,1781.2,0,4.028055555555556,1,0.5411499436302142,0.04,0.06,-0.22
TrackingSystem 10-12,2020-12-20,200,29,82,FoodPenID9-12,time,TRAN,REXP,pen12,5.5,hen_199,0,23.142857142857142,1790.02,0,3.863888888888889,1,0.5411499436302142,0.1,0.11,-0.14
TrackingSystem 10-12,2020-12-27,207,30,89,FoodPenID9-12,cold,TRAN,REXP,pen12,-2.0,hen_199,1,29.142857142857142,1798.84,0,3.483055555555556,1,0.2705749718151071,0.0,0.0,0.0
TrackingSystem 10-12,2020-12-30,210,30,92,FoodPenID9-12,TypicalVaccinationDay,TRAN,REXP,pen12,2.1666666666666665,hen_199,0,31.71428571428571,1802.62,0,3.2416666666666667,1,0.5411499436302142,0.09,0.08,0.09
TrackingSystem 10-12,2021-01-03,214,31,96,FoodPenID9-12,time,TRAN,REXP,pen12,0.8333333333333334,hen_199,0,35.14285714285714,1807.66,0,3.339722222222222,1,1.0822998872604284,0.05,-0.05,0.06
TrackingSystem 10-12,2021-01-05,216,31,98,FoodPenID9-12,cold,TRAN,REXP,pen12,-1.0,hen_199,0,35.214285714285715,1810.18,0,3.506666666666667,1,0.9470124013528748,-0.21,-0.21,0.06
TrackingSystem 10-12,2021-01-09,220,32,102,FoodPenID9-12,cold,TRAN,REXP,pen12,-1.3333333333333333,hen_199,0,32.07142857142857,1815.22,0,3.513333333333333,1,0.5411499436302142,0.09,0.07,-0.02
TrackingSystem 10-12,2021-01-17,228,33,110,FoodPenID9-12,time,TRAN,REXP,pen12,1.8333333333333333,hen_199,0,25.785714285714285,1825.3,0,3.610833333333333,1,0.1352874859075535,0.0,0.0,0.0
TrackingSystem 10-12,2021-01-24,235,34,117,FoodPenID9-12,time,TRAN,REXP,pen12,3.5,hen_199,0,20.285714285714285,1834.12,0,3.207222222222222,1,0.5411499436302142,-0.2,-0.09,0.0
TrackingSystem 10-12,2021-01-31,242,35,124,FoodPenID9-12,time,TRAN,REXP,pen12,7.0,hen_199,0,14.785714285714285,1842.94,1,3.293055555555555,1,0.9558126303811872,-0.23,-0.05,0.02
TrackingSystem 10-12,2021-02-07,249,36,131,FoodPenID9-12,time,TRAN,REXP,pen12,6.166666666666667,hen_199,0,15.542857142857144,1791.357142857143,0,3.546666666666667,1,0.9470124013528748,0.1,0.1,0.12
TrackingSystem 10-12,2021-02-21,263,38,145,FoodPenID9-12,time,TRAN,REXP,pen12,13.0,hen_199,0,19.142857142857142,1668.057142857143,0,3.2666666666666666,1,0.1352874859075535,0.0,0.0,0.0
TrackingSystem 10-12,2021-02-28,270,39,152,FoodPenID9-12,time,TRAN,REXP,pen12,6.166666666666667,hen_199,0,20.942857142857143,1606.4071428571428,0,3.103888888888889,1,1.0822998872604284,-0.49,-0.24,0.02
TrackingSystem 10-12,2021-03-07,277,40,159,FoodPenID9-12,time,TRAN,REXP,pen12,8.833333333333334,hen_199,0,22.74285714285714,1544.757142857143,0,5.862777777777778,0,1.217587373167982,-0.13,0.12,-0.11
TrackingSystem 10-12,2021-03-09,279,40,161,FoodPenID9-12,TypicalVaccinationDay,TRAN,REXP,pen12,7.166666666666667,hen_199,1,23.257142857142856,1527.142857142857,0,7.965,0,2.1645997745208567,-0.04,-0.26,0.0
TrackingSystem 10-12,2021-03-14,284,41,166,FoodPenID9-12,time,TRAN,REXP,pen12,3.3333333333333335,hen_199,0,24.54285714285714,1483.107142857143,0,6.591388888888889,0,0.608793686583991,0.18,-0.08,-0.07
TrackingSystem 10-12,2021-03-21,291,42,173,FoodPenID9-12,time,TRAN,REXP,pen12,5.333333333333333,hen_199,0,26.34285714285714,1421.457142857143,0,5.138611111111111,0,0.8117249154453213,-0.01,-0.01,-0.02
TrackingSystem 10-12,2021-04-04,305,44,187,FoodPenID9-12,time,TRAN,REXP,pen12,11.166666666666666,hen_199,0,29.942857142857143,1298.1571428571428,0,5.434722222222222,0,1.3528748590755355,-0.08,-0.08,0.16
TrackingSystem 10-12,2021-04-11,312,45,194,FoodPenID9-12,time,TRAN,REXP,pen12,16.166666666666668,hen_199,0,31.74285714285714,1236.5071428571428,0,5.372222222222222,0,3.652762119503946,0.63,0.13,-0.1
TrackingSystem 10-12,2021-02-07,249,36,131,FoodPenID9-12,time,TRAN,REXP,pen12,6.166666666666667,hen_214,0,19.82857142857143,1689.3457142857144,1,3.131666666666667,1,3.200927805160916,0.7,0.38,-0.28
TrackingSystem 10-12,2021-02-28,270,39,152,FoodPenID9-12,time,TRAN,REXP,pen12,6.166666666666667,hen_214,0,19.228571428571428,1716.1057142857144,1,3.6302777777777777,1,4.928318819637221,0.69,-0.12,-0.09
TrackingSystem 10-12,2021-03-07,277,40,159,FoodPenID9-12,time,TRAN,REXP,pen12,8.833333333333334,hen_214,0,19.02857142857143,1725.0257142857145,1,3.491111111111111,1,4.90377318103096,0.54,-0.19,-0.49
TrackingSystem 10-12,2021-03-09,279,40,161,FoodPenID9-12,TypicalVaccinationDay,TRAN,REXP,pen12,7.166666666666667,hen_214,1,18.97142857142857,1727.5742857142857,1,3.568611111111111,1,5.123471036233556,0.58,-0.18,-0.03
TrackingSystem 10-12,2021-03-14,284,41,166,FoodPenID9-12,time,TRAN,REXP,pen12,3.3333333333333335,hen_214,0,18.82857142857143,1733.9457142857143,1,3.867222222222222,1,3.9029957203994297,0.65,-0.41,-0.39
TrackingSystem 10-12,2021-03-21,291,42,173,FoodPenID9-12,time,TRAN,REXP,pen12,5.333333333333333,hen_214,0,18.62857142857143,1742.8657142857144,1,3.5886111111111108,1,6.921612735767434,0.33,0.04,0.03
TrackingSystem 10-12,2021-04-04,305,44,187,FoodPenID9-12,time,TRAN,REXP,pen12,11.166666666666666,hen_214,0,18.228571428571428,1760.7057142857143,1,3.8925,1,6.9667183997240905,0.37,-0.49,0.3
TrackingSystem 10-12,2021-04-11,312,45,194,FoodPenID9-12,time,TRAN,REXP,pen12,16.166666666666668,hen_214,0,18.02857142857143,1769.6257142857144,1,4.200277777777778,1,6.732854499512545,0.56,-0.32,-0.32
TrackingSystem 10-12,2021-04-18,319,46,201,FoodPenID9-12,time,TRAN,REXP,pen12,8.833333333333334,hen_214,0,19.26923076923077,1768.0326923076923,0,3.5175,1,4.735062006764374,0.53,-0.0,-0.08
TrackingSystem 10-12,2021-05-02,333,48,215,FoodPenID9-12,time,TRAN,REXP,pen12,7.833333333333333,hen_214,0,22.23076923076923,1761.3423076923077,1,5.511666666666667,1,3.674024795887511,0.21,-0.03,-0.29
TrackingSystem 10-12,2021-05-07,338,49,220,FoodPenID9-12,TypicalVaccinationDay,TRAN,REXP,pen12,9.666666666666666,hen_214,0,23.28846153846154,1758.9528846153846,1,5.78,1,3.2729752253958635,0.49,-0.29,0.23
TrackingSystem 10-12,2021-05-09,340,49,222,FoodPenID9-12,time,TRAN,REXP,pen12,21.666666666666668,hen_214,0,23.71153846153846,1757.9971153846154,1,5.556111111111111,1,1.23421518770356,0.0,-0.16,0.0
TrackingSystem 10-12,2021-05-16,347,50,229,FoodPenID9-12,time,TRAN,REXP,pen12,10.5,hen_214,0,25.192307692307693,1754.6519230769231,1,4.796111111111111,1,1.3660165439781438,0.35,0.05,-0.2
TrackingSystem 10-12,2021-05-23,354,51,236,FoodPenID9-12,time,TRAN,REXP,pen12,15.0,hen_214,0,26.673076923076923,1751.3067307692309,1,4.593611111111111,1,1.3750167102725208,0.3,0.05,0.21
TrackingSystem 10-12,2021-05-30,361,52,243,FoodPenID9-12,time,TRAN,REXP,pen12,19.0,hen_214,0,28.15384615384616,1747.9615384615386,0,4.675833333333333,0,2.1645997745208567,0.42,0.37,-0.06
TrackingSystem 10-12,2021-06-06,368,53,250,FoodPenID9-12,time,TRAN,REXP,pen12,19.333333333333332,hen_214,0,29.634615384615387,1744.6163461538465,0,5.179166666666667,1,1.3528748590755355,-0.02,0.16,-0.26
TrackingSystem 10-12,2021-07-04,396,57,278,FoodPenID9-12,LP10,TRAN,REXP,pen12,18.666666666666668,hen_214,0,35.55769230769231,1731.235576923077,1,4.434444444444445,1,2.064812159449384,0.15,0.16,-0.12
TrackingSystem 10-12,2021-07-11,403,58,285,FoodPenID9-12,LP10,TRAN,REXP,pen12,21.333333333333332,hen_214,0,37.03846153846153,1727.8903846153846,1,4.103055555555556,1,3.251237088186043,0.05,0.03,0.02
TrackingSystem 10-12,2021-07-18,410,59,292,FoodPenID9-12,LP10,TRAN,REXP,pen12,24.0,hen_214,1,38.51923076923077,1724.5451923076923,1,4.670277777777778,1,4.403284990389656,-0.25,-0.17,-0.23
TrackingSystem 10-12,2021-02-07,249,36,131,FoodPenID9-12,time,TRAN,REXP,pen12,6.166666666666667,hen_215,0,5.714285714285714,1925.4514285714288,1,5.396388888888889,1,2.22703371481596,0.05,-0.4,0.44
TrackingSystem 10-12,2021-02-21,263,38,145,FoodPenID9-12,time,TRAN,REXP,pen12,13.0,hen_215,0,9.714285714285714,1936.071428571429,1,5.323611111111111,1,1.9502002437750303,0.05,0.28,-0.21
TrackingSystem 10-12,2021-02-28,270,39,152,FoodPenID9-12,time,TRAN,REXP,pen12,6.166666666666667,hen_215,0,11.714285714285714,1941.3814285714288,0,5.178888888888888,0,1.826381059751973,0.21,0.15,-0.08
TrackingSystem 10-12,2021-03-07,277,40,159,FoodPenID9-12,time,TRAN,REXP,pen12,8.833333333333334,hen_215,0,13.714285714285714,1946.6914285714288,1,4.1025,1,1.6463100931765782,0.26,-0.23,0.27
TrackingSystem 10-12,2021-03-09,279,40,161,FoodPenID9-12,TypicalVaccinationDay,TRAN,REXP,pen12,7.166666666666667,hen_215,1,14.285714285714285,1948.2085714285715,0,6.836944444444444,1,1.3528748590755355,-0.26,-0.26,-0.52
TrackingSystem 10-12,2021-03-14,284,41,166,FoodPenID9-12,time,TRAN,REXP,pen12,3.3333333333333335,hen_215,0,15.714285714285714,1952.0014285714285,0,5.145,1,1.6234498308906429,-0.12,0.12,-0.03
TrackingSystem 10-12,2021-03-21,291,42,173,FoodPenID9-12,time,TRAN,REXP,pen12,5.333333333333333,hen_215,0,17.714285714285715,1957.311428571429,1,3.911388888888889,1,1.35782446347075,0.0,0.0,0.0
TrackingSystem 10-12,2021-04-04,305,44,187,FoodPenID9-12,time,TRAN,REXP,pen12,11.166666666666666,hen_215,0,21.71428571428571,1967.9314285714288,0,5.155833333333334,1,0.5411499436302142,-0.16,0.09,0.08
TrackingSystem 10-12,2021-04-11,312,45,194,FoodPenID9-12,time,TRAN,REXP,pen12,16.166666666666668,hen_215,0,23.71428571428571,1973.2414285714283,1,5.030277777777778,1,1.5156444359391446,0.11,0.12,0.08
TrackingSystem 10-12,2021-04-18,319,46,201,FoodPenID9-12,time,TRAN,REXP,pen12,8.833333333333334,hen_215,0,25.26923076923077,1979.7115384615383,0,5.388611111111111,1,1.0822998872604284,-0.35,-0.12,-0.11
TrackingSystem 10-12,2021-04-25,326,47,208,FoodPenID9-12,time,TRAN,REXP,pen12,18.833333333333332,hen_215,0,26.75,1986.375,1,5.395833333333334,1,1.490655173062807,0.12,0.11,0.13
TrackingSystem 10-12,2021-05-02,333,48,215,FoodPenID9-12,time,TRAN,REXP,pen12,7.833333333333333,hen_215,0,28.23076923076923,1993.0384615384608,0,5.045555555555556,1,1.0822998872604284,-0.14,0.11,-0.13
TrackingSystem 10-12,2021-05-07,338,49,220,FoodPenID9-12,TypicalVaccinationDay,TRAN,REXP,pen12,9.666666666666666,hen_215,0,29.28846153846154,1997.798076923077,0,3.915277777777778,1,0.9470124013528748,-0.16,-0.16,0.09
TrackingSystem 10-12,2021-05-09,340,49,222,FoodPenID9-12,time,TRAN,REXP,pen12,21.666666666666668,hen_215,0,29.71153846153846,1999.701923076923,0,4.231944444444444,1,0.5411499436302142,0.09,0.1,0.1
TrackingSystem 10-12,2021-05-16,347,50,229,FoodPenID9-12,time,TRAN,REXP,pen12,10.5,hen_215,0,31.192307692307693,2006.3653846153843,0,4.326388888888889,1,0.5411499436302142,0.07,0.05,-0.2
TrackingSystem 10-12,2021-05-23,354,51,236,FoodPenID9-12,time,TRAN,REXP,pen12,15.0,hen_215,0,32.67307692307692,2013.0288461538464,0,4.445555555555556,1,1.758737316798196,0.2,0.19,-0.3
TrackingSystem 10-12,2021-05-30,361,52,243,FoodPenID9-12,time,TRAN,REXP,pen12,19.0,hen_215,0,34.15384615384615,2019.692307692308,0,5.683888888888889,1,1.488162344983089,0.22,-0.04,-0.28
TrackingSystem 10-12,2021-06-06,368,53,250,FoodPenID9-12,time,TRAN,REXP,pen12,19.333333333333332,hen_215,0,35.63461538461539,2026.3557692307693,0,5.762777777777778,1,0.9470124013528748,0.14,-0.09,-0.32
TrackingSystem 10-12,2021-07-04,396,57,278,FoodPenID9-12,LP10,TRAN,REXP,pen12,18.666666666666668,hen_215,0,41.55769230769231,2053.0096153846152,1,5.915555555555556,1,2.48714208950641,-0.05,0.11,-0.1
TrackingSystem 10-12,2021-07-11,403,58,285,FoodPenID9-12,LP10,TRAN,REXP,pen12,21.333333333333332,hen_215,0,43.03846153846153,2059.673076923077,1,6.596666666666667,1,0.964722546561262,0.12,0.22,-0.05
TrackingSystem 10-12,2021-07-18,410,59,292,FoodPenID9-12,LP10,TRAN,REXP,pen12,24.0,hen_215,1,44.51923076923077,2066.3365384615386,1,5.679444444444444,1,1.5030459453817395,0.16,-0.11,0.05
TrackingSystem 10-12,2021-04-18,319,46,201,FoodPenID9-12,time,TRAN,REXP,pen12,8.833333333333334,hen_216,0,28.115384615384617,1918.998076923077,0,4.9175,1,6.764374295377678,0.31,0.49,0.3
TrackingSystem 10-12,2021-04-25,326,47,208,FoodPenID9-12,time,TRAN,REXP,pen12,18.833333333333332,hen_216,0,28.25,1921.2125,0,5.524722222222222,1,4.599774520856821,0.29,-0.54,0.25
TrackingSystem 10-12,2021-05-02,333,48,215,FoodPenID9-12,time,TRAN,REXP,pen12,7.833333333333333,hen_216,0,28.384615384615383,1923.426923076923,0,5.541111111111111,1,2.9086809470124013,0.29,-0.53,0.05
TrackingSystem 10-12,2021-05-07,338,49,220,FoodPenID9-12,TypicalVaccinationDay,TRAN,REXP,pen12,9.666666666666666,hen_216,0,28.48076923076923,1925.0086538461533,0,5.381111111111111,1,3.652762119503946,0.34,0.3,0.31
TrackingSystem 10-12,2021-05-09,340,49,222,FoodPenID9-12,time,TRAN,REXP,pen12,21.666666666666668,hen_216,0,28.51923076923077,1925.641346153846,0,5.158055555555555,1,5.005636978579481,0.38,0.1,0.64
TrackingSystem 10-12,2021-05-16,347,50,229,FoodPenID9-12,time,TRAN,REXP,pen12,10.5,hen_216,0,28.65384615384616,1927.855769230769,0,6.345277777777778,1,3.111612175873732,0.34,0.0,-0.16
TrackingSystem 10-12,2021-05-23,354,51,236,FoodPenID9-12,time,TRAN,REXP,pen12,15.0,hen_216,0,28.78846153846154,1930.070192307692,0,5.0408333333333335,1,3.99098083427283,0.59,0.6,0.27
TrackingSystem 10-12,2021-05-30,361,52,243,FoodPenID9-12,time,TRAN,REXP,pen12,19.0,hen_216,0,28.923076923076923,1932.284615384616,0,5.103888888888889,0,5.140924464487035,0.38,-0.58,0.42
TrackingSystem 10-12,2021-06-06,368,53,250,FoodPenID9-12,time,TRAN,REXP,pen12,19.333333333333332,hen_216,0,29.057692307692307,1934.4990384615385,0,4.964166666666666,1,4.599774520856821,0.45,-0.33,0.24
TrackingSystem 10-12,2021-07-04,396,57,278,FoodPenID9-12,LP10,TRAN,REXP,pen12,18.666666666666668,hen_216,0,29.596153846153847,1943.3567307692308,1,5.299722222222222,0,2.9256965944272446,0.4,-0.2,-0.02
TrackingSystem 10-12,2021-07-11,403,58,285,FoodPenID9-12,LP10,TRAN,REXP,pen12,21.333333333333332,hen_216,0,29.73076923076923,1945.5711538461533,1,5.248611111111111,1,4.393927835837974,0.13,-0.48,-0.18
TrackingSystem 10-12,2021-07-18,410,59,292,FoodPenID9-12,LP10,TRAN,REXP,pen12,24.0,hen_216,1,29.865384615384617,1947.7855769230769,1,5.276111111111112,1,4.59008906142955,0.64,-0.04,0.47
TrackingSystem 10-12,2021-04-18,319,46,201,FoodPenID9-12,time,TRAN,REXP,pen12,8.833333333333334,hen_218,0,11.73076923076923,2034.6,0,4.139722222222222,1,2.0293122886133035,0.41,0.21,0.5
TrackingSystem 10-12,2021-04-25,326,47,208,FoodPenID9-12,time,TRAN,REXP,pen12,18.833333333333332,hen_218,0,13.75,2040.55,0,3.918333333333333,1,3.855693348365276,0.46,-0.02,0.23
TrackingSystem 10-12,2021-05-02,333,48,215,FoodPenID9-12,time,TRAN,REXP,pen12,7.833333333333333,hen_218,0,15.769230769230768,2046.5,0,3.808611111111112,1,3.5851183765501693,-0.25,-0.32,0.5
TrackingSystem 10-12,2021-05-07,338,49,220,FoodPenID9-12,TypicalVaccinationDay,TRAN,REXP,pen12,9.666666666666666,hen_218,0,17.21153846153846,2050.75,0,3.918888888888889,1,2.773393461104848,0.06,-0.18,0.28
